,State,Site Name,City,Zip,County,Latitude,Longitude,State Name,zip,population,Year
615,NC,National Starch & Chemical Corp.,Salisbury,28144,ROWAN,35.6322,-80.5412,North Carolina,28144,27238.0,1989
616,NC,North Belmont Pce,North Belmont,28012,GASTON,35.273472,-81.05125,North Carolina,28012,26519.0,1999
617,NC,"North Carolina State University (Lot 86, Farm Unit #1)",Raleigh,27607,WAKE,35.801816,-78.713588,North Carolina,27607,26062.0,1986
618,NC,Ore Knob Mine,Ashe County,28640,ASHE,36.410011,-81.324606,North Carolina,28640,4818.0,2009
619,NC,Potter'S Septic Tank Service Pits,Maco,28451,BRUNSWICK,34.2846,-78.1578,North Carolina,28451,44262.0,1989
620,NC,Ram Leather Care Site,Charlotte,28227,MECKLENBURG,35.231982,-80.602734,North Carolina,28227,60162.0,2003
621,NC,Sigmon'S Septic Tank Service,Statesville,28677,IREDELL,35.713611,-80.974583,North Carolina,28677,37628.0,2005
622,NC,Ward Transformer,Raleigh,27560,WAKE,35.901944,-78.773611,North Carolina,27560,39442.0,2003
623,NC,Wright Chemical Corporation,Riegelwood,28456,COLUMBUS,34.3284,-78.2051,North Carolina,28456,3565.0,2011
624,SC,Aqua-Tech Environmental Inc (Groce Labs),Greer,29651,SPARTANBURG,34.9328,-82.1725,South Carolina,29651,54320.0,1994
625,SC,Barite Hill/Nevada Goldfields,Mccormick,29835,MCCORMICK,33.87309,-82.30067,South Carolina,29835,6325.0,2009
626,SC,Beaunit Corp. (Circular Knit & Dyeing Plant),Fountain Inn,29644,GREENVILLE,34.698061,-82.216111,South Carolina,29644,22400.0,1990
627,SC,Brewer Gold Mine,Jefferson,29718,CHESTERFIELD,34.652194,-80.411472,South Carolina,29718,4049.0,2005
628,SC,Burlington Industries Cheraw,Cheraw,29520,CHESTERFIELD,34.698689,-79.912786,South Carolina,29520,12860.0,2018
629,SC,"Carolawn, Inc.",Fort Lawn,29714,CHESTER,34.686111,-80.94305,South Carolina,29714,3247.0,1983
630,SC,Clearwater Finishing,Beech Island,29842,AIKEN,33.500907,-81.89213,South Carolina,29842,7727.0,2020
631,SC,Elmore Waste Disposal,Greer,29651,SPARTANBURG,34.935905,-82.216599,South Carolina,29651,54320.0,1989
632,SC,Galey And Lord Plant,Society Hill,29593,DARLINGTON,34.531528,-79.833292,South Carolina,29593,1756.0,2022
633,SC,Helena Chemical Co. Landfill,Fairfax,29827,ALLENDALE,32.9412,-81.239,South Carolina,29827,3792.0,1990
634,SC,Kalama Specialty Chemicals,Beaufort,29902,BEAUFORT,32.4734,-80.7401,South Carolina,29902,16916.0,1984
635,SC,"Koppers Co., Inc. (Charleston Plant)",Charleston,29405,CHARLESTON,32.822083,-79.958333,South Carolina,29405,26717.0,1994
636,SC,"Leonard Chemical Co., Inc.",Rock Hill,29704,YORK,34.851669,-80.904169,South Carolina,29704,3286.0,1984
637,SC,Lexington County Landfill Area,Cayce,29033,LEXINGTON,33.919581,-81.074169,South Carolina,29033,12971.0,1989
638,SC,Macalloy Corporation,North Charleston,29405,CHARLESTON,32.838056,-79.951194,South Carolina,29405,26717.0,2000
639,SC,Medley Farm Drum Dump,Gaffney,29340,CHEROKEE,34.9805,-81.6685,South Carolina,29340,21394.0,1989
640,SC,Palmetto Wood Preserving,Dixiana,29033,LEXINGTON,33.920831,-81.060281,South Carolina,29033,12971.0,1984
641,SC,"Para-Chem Southern, Inc.",Simpsonville,29681,GREENVILLE,34.7134,-82.233,South Carolina,29681,67657.0,1990
642,SC,Parris Island Marine Corps Recruit Depot,Parris Island,29902,BEAUFORT,32.3528,-80.7031,South Carolina,29902,16916.0,1994
643,SC,Rock Hill Chemical Co.,Rock Hill,29730,YORK,34.9661,-80.9985,South Carolina,29730,57500.0,1990
644,SC,"Sangamo Weston, Inc./Twelve-Mile Creek/Lake Hartwell Pcb Contamination",Pickens,29671,PICKENS,34.895,-82.7232,South Carolina,29671,19210.0,1990
645,SC,Savannah River Site (Usdoe),Aiken,29802,,33.348889,-81.737781,South Carolina,,,1989
646,SC,Scrdi Bluff Road,Columbia,29209,RICHLAND,33.885419,-80.90875,South Carolina,29209,37314.0,1983
647,SC,Scrdi Dixiana,Cayce,29033,LEXINGTON,33.90445,-81.063889,South Carolina,29033,12971.0,1983
648,SC,Shuron Inc.,Barnwell,29812,BARNWELL,33.236694,-81.375778,South Carolina,29812,10965.0,1996
649,SC,Townsend Saw Chain Co.,Pontiac,29045,RICHLAND,34.10625,-80.834169,South Carolina,29045,28896.0,1990
650,SC,Us Finishing/Cone Mills,Greenville,29617,GREENVILLE,34.883292,-82.426303,South Carolina,29617,26801.0,2011
651,SC,"Wamchem, Inc.",Burton,29902,BEAUFORT,32.497219,-80.741669,South Carolina,29902,16916.0,1984
652,TN,Alamo Contaminated Ground Water,Alamo,38001,CROCKETT,35.784153,-89.118022,Tennessee,38001,4208.0,2011
653,TN,"American Creosote Works, Inc. (Jackson Plant)",Jackson,38301,MADISON,35.61,-88.8355,Tennessee,38301,33336.0,1986
654,TN,Arlington Blending & Packaging,Arlington,38002,SHELBY,35.2996,-89.6577,Tennessee,38002,43868.0,1987
655,TN,Carrier Air Conditioning Co.,Collierville,38017,SHELBY,35.043331,-89.690411,Tennessee,38017,56427.0,1990
656,TN,Clinch River Corporation,Harriman,37748,ROANE,35.93195,-84.539381,Tennessee,37748,17021.0,2013
657,TN,Former Custom Cleaners,Memphis,38111,SHELBY,35.115114,-89.945,Tennessee,38111,43308.0,2017
658,TN,Mallory Capacitor Co.,Waynesboro,38485,WAYNE,35.317638,-87.758611,Tennessee,38485,6120.0,1989
659,TN,Memphis Defense Depot (Dla),Memphis,38114,SHELBY,35.093333,-90.003333,Tennessee,38114,20440.0,1992
660,TN,Milan Army Ammunition Plant,Milan,38358,CARROLL,35.867781,-88.696111,Tennessee,38358,12511.0,1987
661,TN,Murray-Ohio Dump,Lawrenceburg,38464,LAWRENCE,35.2275,-87.361111,Tennessee,38464,23727.0,1983
662,TN,National Fireworks,Cordova,38016,SHELBY,35.160111,-89.751544,Tennessee,38016,44390.0,2022
663,TN,Oak Ridge Reservation (Usdoe),Oak Ridge,37830,,35.924719,-84.390139,Tennessee,37830,32519.0,1989
664,TN,Ross Metals Inc.,Rossville,38066,FAYETTE,35.049167,-89.548611,Tennessee,38066,3706.0,1997
665,TN,Smalley-Piper,Collierville,38017,SHELBY,35.044444,-89.685833,Tennessee,38017,56427.0,2005
666,TN,Smokey Mountain Smelters,Knoxville,37920,KNOX,35.919444,-83.925833,Tennessee,37920,43509.0,2010
667,TN,Southside Chattanooga Lead,Chattanooga,37407,HAMILTON,35.032552,-85.300559,Tennessee,37407,10164.0,2018
668,TN,Velsicol Chemical Corp. (Hardeman County),Toone,38381,HARDEMAN,35.381939,-88.926389,Tennessee,38381,1525.0,1983
669,TN,"Walker Machine Products, Inc.",Collierville,38017,SHELBY,35.041589,-89.653469,Tennessee,38017,56427.0,2014
670,TN,Wrigley Charcoal Plant,Wrigley,37098,HICKMAN,35.9025,-87.353194,Tennessee,37098,5933.0,1989
671,IL,"Acme Solvent Reclaiming, Inc. (Morristown Plant)",Morristown,61109,WINNEBAGO,42.1577,-89.0455,Illinois,61109,26714.0,1983
672,IL,Acme Steel Coke Plant,Chicago,60617,COOK,41.688533,-87.561392,Illinois,60617,79284.0,2024
673,IL,Adams County Quincy Landfills 2&3,Quincy,62301,ADAMS,39.929444,-91.268472,Illinois,62301,30987.0,1990
674,IL,Amoco Chemicals (Joliet Landfill),Joliet,60410,WILL,41.441669,-88.172781,Illinois,60410,14027.0,1990
675,IL,Asarco Taylor Springs,Taylor Springs,62089,MONTGOMERY,39.118677,-89.505458,Illinois,62089,539.0,2006
676,IL,Bautsch-Gray Mine,Galena,61036,JO DAVIESS,42.357422,-90.398569,Illinois,61036,7014.0,2012
677,IL,Beloit Corp.,Rockton,61072,WINNEBAGO,42.468611,-89.06555,Illinois,61072,11342.0,1990
678,IL,Byron Salvage Yard,Byron,61010,OGLE,42.081667,-89.295833,Illinois,61010,7494.0,1983
679,IL,Central Illinois Public Service Co.,Taylorville,62568,CHRISTIAN,39.5404,-89.2975,Illinois,62568,16035.0,1990
680,IL,Chemetco,Hartford,62048,MADISON,38.799,-90.098,Illinois,62048,1456.0,2010
681,IL,Cross Brothers Pail Recycling (Pembroke),Pembroke Township,60944,KANKAKEE,41.0909,-87.5893,Illinois,,,1983
682,IL,Depue/New Jersey Zinc/Mobil Chemical Corp.,Depue,61356,BUREAU,41.327778,-89.304167,Illinois,61356,10739.0,1999
683,IL,Eagle Zinc Co Div T L Diamond,Hillsboro,62049,MONTGOMERY,39.161167,-89.476417,Illinois,62049,8078.0,2007
684,IL,Estech General Chemical Company,Calumet City,60409,COOK,41.628303,-87.526905,Illinois,60409,35253.0,2015
685,IL,Galesburg/Koppers Co.,Galesburg,61401,KNOX,40.895831,-90.395839,Illinois,61401,30684.0,1983
686,IL,H.O.D. Landfill,Antioch,60002,LAKE,42.4753,-88.0819,Illinois,60002,24396.0,1990
687,IL,Hegeler Zinc,Danville,61832,VERMILION,40.076322,-87.650092,Illinois,61832,32302.0,2005
688,IL,Indian Refinery-Texaco Lawrenceville,Lawrenceville,62439,LAWRENCE,38.715556,-87.682222,Illinois,62439,7097.0,2000
689,IL,"Interstate Pollution Control, Inc.",Rockford,61109,WINNEBAGO,42.241,-89.098,Illinois,61109,26714.0,1989
690,IL,Jennison-Wright Corporation,Granite City,62040,MADISON,38.708333,-90.1525,Illinois,62040,40365.0,1996
691,IL,Johns-Manville Corp.,Waukegan,60085,LAKE,42.386669,-87.811669,Illinois,60085,72763.0,1983
692,IL,Joliet Army Ammunition Plant (Load-Assembly-Packing Area),Joliet,60434,WILL,41.3662,-88.0772,Illinois,,,1989
693,IL,Joliet Army Ammunition Plant (Manufacturing Area),Joliet,60434,WILL,41.3762,-88.1563,Illinois,,,1987
694,IL,Kerr-Mcgee (Kress Creek/West Branch Of Dupage River),Dupage County,60185,DUPAGE,41.863611,-88.2093,Illinois,60185,33711.0,1991
695,IL,Kerr-Mcgee (Residential Areas),West Chicago,60185,DUPAGE,41.878333,-88.2075,Illinois,60185,33711.0,1990
696,IL,Lake Calumet Cluster,Chicago,60633,COOK,41.679444,-87.568889,Illinois,60633,12485.0,2010
697,IL,Lasalle Electric Utilities,La Salle,61301,LA SALLE,41.354169,-89.0975,Illinois,61301,10312.0,1983
698,IL,"Lenz Oil Service, Inc.",Lemont,60439,DUPAGE,41.7068,-87.9422,Illinois,60439,24255.0,1989
699,IL,Matthiessen And Hegeler Zinc Company,La Salle,61301,LA SALLE,41.34215,-89.083067,Illinois,61301,10312.0,2003
700,IL,Mig/Dewane Landfill,Belvidere,61008,BOONE,42.255917,-88.806944,Illinois,61008,33697.0,1990
701,IL,Nl Industries/Taracorp Lead Smelter,Granite City,62040,MADISON,38.695,-90.158331,Illinois,62040,40365.0,1986
702,IL,Old American Zinc Plant,Fairmont City,62201,ST. CLAIR,38.648,-90.099,Illinois,62201,5017.0,2016
703,IL,Ottawa Radiation Areas,Ottawa,61350,LA SALLE,41.351667,-88.836111,Illinois,61350,23999.0,1992
704,IL,Outboard Marine Corp.,Waukegan,60085,LAKE,42.365281,-87.821111,Illinois,60085,72763.0,1983
705,IL,Pagel'S Pit,Rockford,61109,WINNEBAGO,42.158331,-89.056661,Illinois,61109,26714.0,1986
706,IL,Parsons Casket Hardware Co.,Belvidere,61008,BOONE,42.2692,-88.836,Illinois,61008,33697.0,1987
707,IL,Sandoval Zinc Company,Sandoval,62882,MARION,38.613061,-89.108251,Illinois,62882,2101.0,2011
708,IL,Sangamo Electric Dump/Crab Orchard National Wildlife Refuge (Usdoi),Carterville,62959,WILLIAMSON,37.693194,-89.014722,Illinois,62959,27779.0,1987
709,IL,Savanna Army Depot Activity,Savanna,61074,JO DAVIESS,42.21,-90.313331,Illinois,61074,4009.0,1989
710,IL,Schroud Property,Chicago,60633,COOK,41.662606,-87.543503,Illinois,60633,12485.0,2019
711,IL,Southeast Rockford Ground Water Contamination,Rockford,61109,WINNEBAGO,42.230689,-89.071111,Illinois,61109,26714.0,1989
712,IL,"Tri-County Landfill Co./Waste Management Of Illinois, Inc.",Elgin,60177,KANE,41.9832,-88.2712,Illinois,60177,24030.0,1989
713,IL,Velsicol Chemical Corp. (Marshall Plant),Marshall,62441,CLARK,39.410831,-87.699169,Illinois,62441,6841.0,1983
714,IL,Wauconda Sand & Gravel,Wauconda,60084,LAKE,42.281389,-88.1375,Illinois,60084,17267.0,1983
715,IL,Woodstock Municipal Landfill,Woodstock,60098,MCHENRY,42.2923,-88.4402,Illinois,60098,33307.0,1989
716,IL,Yeoman Creek Landfill,Waukegan,60085,LAKE,42.388889,-87.848611,Illinois,60085,72763.0,1989
717,IN,"American Chemical Service, Inc.",Griffith,46319,LAKE,41.5142,-87.4191,Indiana,46319,17683.0,1984
718,IN,Beck'S Lake,South Bend,46619,ST. JOSEPH,41.676581,-86.297514,Indiana,46619,21179.0,2013
719,IN,Broadway Street Corridor Groundwater Contamination,Anderson,46016,MADISON,40.1184,-85.6789,Indiana,46016,18380.0,2018
720,IN,Cam-Or Inc.,Westville,46391,LA PORTE,41.546528,-86.899306,Indiana,46391,8555.0,1998
721,IN,Cliff Drive Groundwater Contamination,Logansport,46947,CASS,40.7432,-86.3803,Indiana,46947,28830.0,2019
722,IN,Conrail Rail Yard (Elkhart),Elkhart,46514,ELKHART,41.6634,-86.0115,Indiana,46514,41480.0,1990
723,IN,Continental Steel Corp.,Kokomo,46902,HOWARD,40.474169,-86.156299,Indiana,46902,36640.0,1989
724,IN,"Douglas Road/Uniroyal, Inc., Landfill",Mishawaka,46544,ST. JOSEPH,41.7132,-86.1926,Indiana,46544,31138.0,1989
725,IN,Elm Street Ground Water Contamination,Terre Haute,47807,VIGO,39.476586,-87.414319,Indiana,47807,13028.0,2007
726,IN,Envirochem Corp.,Zionsville,46077,BOONE,40.02935,-86.27903,Indiana,46077,35378.0,1983
727,IN,Federated Metals Corp Whiting,Hammond,46394,LAKE,41.672435,-87.496064,Indiana,46394,12141.0,2023
728,IN,Fisher-Calo,La Porte,46350,LA PORTE,41.5081,-86.6709,Indiana,46350,45152.0,1983
729,IN,Fort Wayne Reduction Dump,Fort Wayne,46803,ALLEN,41.075,-85.066669,Indiana,46803,11187.0,1986
730,IN,Franklin Street Groundwater Contamination,Spencer,47460,OWEN,39.2849,-86.7645,Indiana,47460,11395.0,2018
731,IN,Galen Myers Dump/Drum Salvage,Osceola,46561,ST. JOSEPH,41.695839,-86.0875,Indiana,46561,14499.0,1989
732,IN,Garden City Ground Water Plume,Garden City,47201,BARTHOLOMEW,39.186075,-85.930472,Indiana,47201,48602.0,2013
733,IN,Gary Development Landfill,Gary,46406,LAKE,41.614061,-87.426447,Indiana,46406,8513.0,2011
734,IN,Himco Dump,Elkhart,46514,ELKHART,41.7073,-86.0084,Indiana,46514,41480.0,1990
735,IN,Jacobsville Neighborhood Soil Contamination,Evansville,47710,VANDERBURGH,37.979297,-87.563989,Indiana,47710,18802.0,2004
736,IN,Keystone Corridor Ground Water Contamination,Indianapolis,46205,MARION,39.834722,-86.121667,Indiana,46205,29196.0,2013
737,IN,Kokomo Contaminated Ground Water Plume,Kokomo,46901,HOWARD,40.479444,-86.114128,Indiana,46901,38254.0,2015
738,IN,Lake Sandy Jo (M&M Landfill),Gary,46404,LAKE,41.570839,-87.382231,Indiana,46404,16846.0,1983
739,IN,"Lakeland Disposal Service, Inc.",Claypool,46510,KOSCIUSKO,41.1475,-85.917219,Indiana,46510,3154.0,1989
740,IN,Lane Street Ground Water Contamination,Elkhart,46514,ELKHART,41.716847,-85.921006,Indiana,46514,41480.0,2009
741,IN,Lusher Street Ground Water Contamination,Elkhart,46516,ELKHART,41.672922,-85.996225,Indiana,46516,31959.0,2008
742,IN,Main Street Well Field,Elkhart,46514,ELKHART,41.696389,-85.979161,Indiana,46514,41480.0,1983
743,IN,Marion (Bragg) Dump,Marion,46952,GRANT,40.537781,-85.633061,Indiana,46952,17825.0,1983
744,IN,Midco I,Gary,46406,LAKE,41.5895,-87.4284,Indiana,46406,8513.0,1983
745,IN,Midco Ii,Gary,46406,LAKE,41.622781,-87.408611,Indiana,46406,8513.0,1986
746,IN,Ninth Avenue Dump,Gary,46402,LAKE,41.5934,-87.429,Indiana,46402,5636.0,1983
747,IN,North 5Th Street Groundwater Contamination,Goshen,46528,ELKHART,41.590439,-85.833834,Indiana,46528,26356.0,2022
748,IN,North Shore Drive,Elkhart,46514,ELKHART,41.684722,-86.055,Indiana,46514,41480.0,2014
749,IN,"Northside Sanitary Landfill, Inc",Zionsville,46077,BOONE,40.028331,-86.273331,Indiana,46077,35378.0,1984
750,IN,Pike And Mulberry Streets Pce Plume,Martinsville,46151,MORGAN,39.428661,-86.431789,Indiana,46151,32339.0,2013
751,IN,Prestolite Battery Division,Vincennes,47591,KNOX,38.691669,-87.501661,Indiana,47591,25191.0,1989
752,IN,Reilly Tar & Chemical Corp. (Indianapolis Plant),Indianapolis,46241,MARION,39.740281,-86.218331,Indiana,46241,32943.0,1984
753,IN,Seymour Recycling Corp.,Seymour,47274,JACKSON,38.9352,-85.9213,Indiana,47274,32786.0,1983
754,IN,"Tippecanoe Sanitary Landfill, Inc.",Lafayette,47905,TIPPECANOE,40.456111,-86.872219,Indiana,47905,42109.0,1990
755,IN,"U.S. Smelter And Lead Refinery, Inc.",East Chicago,46312,LAKE,41.616758,-87.464046,Indiana,46312,26158.0,2009
756,IN,Wayne Waste Oil,Columbia City,46725,WHITLEY,41.1525,-85.476111,Indiana,46725,22941.0,1983
757,MI,Adam'S Plating,Lansing,48917,INGHAM,42.739439,-84.587781,Michigan,48917,32029.0,1989
758,MI,Aircraft Components (D & L Sales),Benton Harbor,49022,BERRIEN,42.126944,-86.454444,Michigan,49022,29796.0,1996
759,MI,Albion-Sheridan Township Landfill,Albion,49224,CALHOUN,42.24955,-84.7195,Michigan,49224,13309.0,1989
760,MI,"Allied Paper, Inc./Portage Creek/Kalamazoo River",Kalamazoo,49003,KALAMAZOO,42.303333,-85.576083,Michigan,,,1990
761,MI,"American Anodco, Inc.",Ionia,48846,IONIA,42.9875,-85.03,Michigan,48846,21940.0,1989
762,MI,"Auto Ion Chemicals, Inc.",Kalamazoo,49006,KALAMAZOO,42.293889,-85.567219,Michigan,49006,25888.0,1983
763,MI,Bendix Corp./Allied Automotive,St. Joseph,49085,BERRIEN,42.04945,-86.51195,Michigan,49085,23575.0,1990
764,MI,"Bofors Nobel, Inc.",Muskegon,49442,MUSKEGON,43.209364,-86.11746,Michigan,49442,44412.0,1989
765,MI,Butterworth #2 Landfill,Grand Rapids,49504,KENT,42.952219,-85.700281,Michigan,49504,40402.0,1983
766,MI,"Cannelton Industries, Inc.",Sault Ste Marie,49783,CHIPPEWA,46.488889,-84.393061,Michigan,49783,18778.0,1990
767,MI,Chem Central,Wyoming Township,49548,KENT,42.91,-85.674161,Michigan,49548,35119.0,1983
768,MI,Clare Water Supply,Clare,48617,CLARE,43.815,-84.7625,Michigan,48617,9729.0,1984
769,MI,Dsc Mclouth Steel Gibraltar Plant,Gibraltar,48173,WAYNE,42.103075,-83.200292,Michigan,48173,12984.0,2015
770,MI,Electrovoice,Buchanan,49107,BERRIEN,41.8206,-86.3545,Michigan,49107,10351.0,1984
771,MI,Forest Waste Products,Otisville,48463,GENESEE,43.198331,-83.545831,Michigan,48463,4536.0,1983
772,MI,G&H Landfill,Utica,48316,MACOMB,42.664719,-83.077769,Michigan,48316,28355.0,1983
773,MI,Grand Traverse Overall Supply Co.,Greilickville,49684,LEELANAU,44.7944,-85.6382,Michigan,49684,21328.0,1983
774,MI,Gratiot County Landfill,St. Louis,48880,GRATIOT,43.395,-84.595281,Michigan,48880,9952.0,1983
775,MI,"H. Brown Co., Inc.",Grand Rapids,49544,KENT,43.003331,-85.678339,Michigan,49544,9918.0,1986
776,MI,Hedblum Industries,Oscoda,48750,IOSCO,44.4113,-83.3469,Michigan,48750,9281.0,1983
777,MI,Hi-Mill Manufacturing Co.,Highland,48356,OAKLAND,42.649831,-83.593089,Michigan,48356,8017.0,1990
778,MI,Ionia City Landfill,Ionia,48846,IONIA,42.976669,-85.046111,Michigan,48846,21940.0,1983
779,MI,J & L Landfill,Rochester Hills,48307,OAKLAND,42.6556,-83.0959,Michigan,48307,44267.0,1989
780,MI,K&L Avenue Landfill,Oshtemo Township,49009,KALAMAZOO,42.283331,-85.718889,Michigan,49009,47606.0,1983
781,MI,Kaydon Corp.,Muskegon,49441,MUSKEGON,43.2007,-86.2908,Michigan,49441,36703.0,1990
782,MI,Kentwood Landfill,Kentwood,49512,KENT,42.8738,-85.5906,Michigan,49512,18662.0,1983
783,MI,Kysor Industrial Corp.,Cadillac,49601,WEXFORD,44.2568,-85.4226,Michigan,49601,22121.0,1989
784,MI,"Liquid Disposal, Inc.",Shelby Township,48317,MACOMB,42.654164,-83.073574,Michigan,48317,27998.0,1983
785,MI,Mcgraw Edison Corp.,Albion,49224,CALHOUN,42.252219,-84.733061,Michigan,49224,13309.0,1983
786,MI,Mclouth Steel Corp,Trenton,48183,WAYNE,42.160597,-83.170906,Michigan,48183,41863.0,2019
787,MI,Metamora Landfill,Metamora,48455,LAPEER,42.94695,-83.274439,Michigan,48455,7849.0,1984
788,MI,Michigan Disposal Service (Cork Street Landfill),Kalamazoo,49001,KALAMAZOO,42.2545,-85.5433,Michigan,49001,21313.0,1990
789,MI,Michner Plating - Mechanic Street,Jackson,49201,JACKSON,42.253511,-84.40701,Michigan,49201,49114.0,2022
790,MI,"Motor Wheel, Inc.",Lansing Township,48906,INGHAM,42.760831,-84.535,Michigan,48906,25960.0,1986
791,MI,Muskegon Chemical Co.,Whitehall,49461,MUSKEGON,43.3891,-86.334,Michigan,49461,9620.0,1990
792,MI,North Bronson Industrial Area,Bronson,49028,BRANCH,41.880281,-85.193339,Michigan,49028,5969.0,1986
793,MI,Northernaire Plating,Cadillac,49601,WEXFORD,44.265,-85.41,Michigan,49601,22121.0,1983
794,MI,"Organic Chemicals, Inc.",Grandville,49418,KENT,42.9178,-85.7475,Michigan,49418,30907.0,1983
795,MI,Ott/Story/Cordova Chemical Co.,Dalton Township,49445,MUSKEGON,43.303331,-86.256669,Michigan,49445,21090.0,1983
796,MI,Packaging Corp. Of America,Filer City,49634,MANISTEE,44.226389,-86.273331,Michigan,49634,183.0,1983
797,MI,"Parsons Chemical Works, Inc.",Grand Ledge,48837,EATON,42.7547,-84.7677,Michigan,48837,19822.0,1989
798,MI,Peerless Plating Co.,Muskegon,49444,MUSKEGON,43.2056,-86.2237,Michigan,49444,26228.0,1990
799,MI,Pmc Groundwater,Petoskey,49770,EMMET,45.376,-84.964,Michigan,49770,17813.0,1983
800,MI,Rasmussen'S Dump,Brighton,48116,LIVINGSTON,42.4544,-83.7693,Michigan,48116,27817.0,1983
801,MI,Rockwell International Corp. (Allegan Plant),Allegan,49010,ALLEGAN,42.536669,-85.85,Michigan,49010,18394.0,1987
802,MI,Rose Township Dump,Rose Township,48654,OAKLAND,42.720831,-83.631939,Michigan,48654,2455.0,1983
803,MI,"Roto-Finish Co., Inc.",Portage,49024,KALAMAZOO,42.230629,-85.633714,Michigan,49024,30937.0,1986
804,MI,Sca Independent Landfill,Muskegon Heights,49444,MUSKEGON,43.201111,-86.1425,Michigan,49444,26228.0,1983
805,MI,Shiawassee River,Howell,48843,LIVINGSTON,42.622781,-83.963611,Michigan,48843,46902.0,1983
806,MI,South Macomb Disposal Authority (Landfills #9 And #9A),Macomb Township,48042,MACOMB,42.682081,-82.907389,Michigan,48042,33303.0,1986
807,MI,Southwest Ottawa County Landfill,Park Township,49424,OTTAWA,42.820419,-86.185219,Michigan,49424,48995.0,1983
808,MI,Sparta Landfill,Sparta Township,49345,KENT,43.1525,-85.68195,Michigan,49345,13189.0,1983
809,MI,Spartan Chemical Co.,Wyoming,49509,KENT,42.915831,-85.727781,Michigan,49509,28133.0,1983
810,MI,Springfield Township Dump,Davisburg,48350,OAKLAND,42.7044,-83.5419,Michigan,48350,7866.0,1983
811,MI,"State Disposal Landfill, Inc.",Grand Rapids,49505,KENT,43.013397,-85.590506,Michigan,49505,32224.0,1990
812,MI,Sturgis Municipal Wells,Sturgis,49091,ST. JOSEPH,41.7988,-85.4256,Michigan,49091,19448.0,1984
813,MI,Tar Lake,Mancelona Township,49659,ANTRIM,44.8866,-85.073,Michigan,49659,7226.0,1983
814,MI,Ten-Mile Drain,St. Clair Shores,48081,MACOMB,42.486944,-82.899167,Michigan,48081,20254.0,2010
815,MI,"Thermo-Chem, Inc.",Muskegon,49442,MUSKEGON,43.210831,-86.136669,Michigan,49442,44412.0,1986
816,MI,Torch Lake,Houghton County,49934,HOUGHTON,47.169719,-88.397781,Michigan,49934,949.0,1986
817,MI,U.S. Aviex,Howard Township,49120,CASS,41.8309,-86.1968,Michigan,49120,36652.0,1983
818,MI,Velsicol Burn Pit,St. Louis,48880,GRATIOT,43.415545,-84.623263,Michigan,48880,9952.0,2010
819,MI,Velsicol Chemical Corp. (Michigan),St. Louis,48880,GRATIOT,43.410561,-84.618611,Michigan,48880,9952.0,1983
820,MI,Verona Well Field,Battle Creek,49017,CALHOUN,42.341669,-85.143331,Michigan,49017,20785.0,1983
821,MI,Wash King Laundry,Pleasant Plains Twp,49304,LAKE,43.8532,-85.853,Michigan,49304,4680.0,1983
822,MN,Baytown Township Ground Water Plume,Baytown Township,55042,WASHINGTON,45.0,-92.833333,Minnesota,55042,13156.0,1994
823,MN,Burlington Northern (Brainerd/Baxter Plant),Brainerd/Baxter,56401,CROW WING,46.3532,-94.2282,Minnesota,56401,31749.0,1983
824,MN,Fmc Corp. (Fridley Plant),Fridley,55421,ANOKA,45.0565,-93.2762,Minnesota,55421,31051.0,1983
825,MN,Freeway Sanitary Landfill,Burnsville,55337,DAKOTA,44.795,-93.293331,Minnesota,55337,48104.0,1986
826,MN,General Mills/Henkel Corp.,Minneapolis,55414,HENNEPIN,44.99,-93.222781,Minnesota,55414,33739.0,1984
827,MN,Highway 100 And County Road 3 Groundwater Plume,"Edina, St. Louis Park",55426,HENNEPIN,44.935257,-93.361654,Minnesota,55426,25451.0,2020
828,MN,Joslyn Manufacturing & Supply Co.,Brooklyn Center,55422,HENNEPIN,45.045,-93.333339,Minnesota,55422,28765.0,1984
829,MN,Koppers Coke,St. Paul,55104,RAMSEY,44.972219,-93.152781,Minnesota,55104,45777.0,1983
830,MN,Kurt Manufacturing Co.,Fridley,55421,ANOKA,45.064411,-93.268361,Minnesota,55421,31051.0,1986
831,MN,Lehillier/Mankato,Lehillier,56001,BLUE EARTH,44.153331,-94.038331,Minnesota,56001,50960.0,1983
832,MN,Long Prairie Ground Water Contamination,Long Prairie,56347,TODD,45.978531,-94.856639,Minnesota,56347,8067.0,1986
833,MN,Macgillis & Gibbs Co./Bell Lumber & Pole Co.,New Brighton,55112,RAMSEY,45.055,-93.194731,Minnesota,55112,45680.0,1984
834,MN,Naval Industrial Reserve Ordnance Plant,Fridley,55421,ANOKA,45.058831,-93.273669,Minnesota,55421,31051.0,1989
835,MN,New Brighton/Arden Hills/Tcaap (Usarmy),New Brighton,55112,RAMSEY,45.079169,-93.1975,Minnesota,55112,45680.0,1983
836,MN,Oakdale Dump,Oakdale,55128,WASHINGTON,45.0,-92.966669,Minnesota,55128,28945.0,1983
837,MN,Perham Arsenic Site,Perham,56573,OTTER TAIL,46.587781,-95.571661,Minnesota,56573,6868.0,1984
838,MN,Reilly Tar & Chemical Corp. (St. Louis Park Plant),St. Louis Park,55426,HENNEPIN,44.941669,-93.372219,Minnesota,55426,25451.0,1983
